Datetime;Latitude;Longitude;Altitude;Distance;HeartRate;Speed;Cadence;Watts
2020-10-10 10:56:21+00:00;61.48846970871091;23.77001884393394;87.0;11709.51953125;182;3.6019999980926514;None;None
2020-10-10 10:56:22+00:00;61.48844380863011;23.769985232502222;87.19999694824219;11712.919921875;182;3.6110000610351562;None;None
2020-10-10 10:56:23+00:00;61.48841883055866;23.769950782880187;86.80000305175781;11716.240234375;182;3.6110000610351562;None;None
2020-10-10 10:56:24+00:00;61.48839385248721;23.76991482451558;87.0;11719.6201171875;182;3.6110000610351562;None;None
2020-10-10 10:56:25+00:00;61.4883666113019;23.769879788160324;87.19999694824219;11723.1904296875;182;3.6110000610351562;None;None
2020-10-10 10:56:26+00:00;61.48834012448788;23.769844584167004;87.19999694824219;11726.6796875;182;3.6019999980926514;None;None
2020-10-10 10:56:27+00:00;61.48831573314965;23.769806949421763;87.19999694824219;11730.0595703125;182;3.6019999980926514;None;None
2020-10-10 10:56:28+00:00;61.488289749249816;23.769763531163335;87.19999694824219;11733.759765625;184;3.6019999980926514;None;None
2020-10-10 10:56:29+00:00;61.48826510645449;23.7697238009423;87.19999694824219;11737.2197265625;183;3.6019999980926514;None;None
2020-10-10 10:56:30+00:00;61.48826510645449;23.7697238009423;87.19999694824219;11737.2197265625;181;3.6019999980926514;None;None
2020-10-10 10:56:31+00:00;61.48821582086384;23.76965146511793;87.4000015258789;11743.9296875;182;3.5920000076293945;None;None
2020-10-10 10:56:32+00:00;61.48819075897336;23.769611567258835;87.4000015258789;11747.419921875;183;3.5920000076293945;None;None
2020-10-10 10:56:33+00:00;61.48816335014999;23.769573345780373;87.19999694824219;11751.099609375;182;3.5920000076293945;None;None
2020-10-10 10:56:34+00:00;61.488131331279874;23.76953453756869;87.19999694824219;11755.2099609375;182;3.5829999446868896;None;None
2020-10-10 10:56:35+00:00;61.48810216225684;23.769495142623782;87.19999694824219;11759.080078125;182;3.5829999446868896;None;None
2020-10-10 10:56:36+00:00;61.488071316853166;23.76945440657437;87.19999694824219;11763.1298828125;181;3.5829999446868896;None;None
2020-10-10 10:56:37+00:00;61.48804089054465;23.769412077963352;87.19999694824219;11767.1796875;182;3.5829999446868896;None;None
2020-10-10 10:56:38+00:00;61.48801423609257;23.769374191761017;87.0;11770.76953125;182;3.5829999446868896;None;None
2020-10-10 10:56:39+00:00;61.48798741400242;23.76933094114065;87.4000015258789;11774.5498046875;181;3.5829999446868896;None;None
2020-10-10 10:56:40+00:00;61.487963357940316;23.7692956533283;87.5999984741211;11777.8095703125;182;3.5920000076293945;None;None
